smiles	RT
COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)ON=C(C4=CC=CC=C4)C5=CC=CC=C5)OC	485.4
CC(C)(C)C1=CC(=CC=C1)OC(=S)N(C)C2=NC(=CC=C2)OC	500.4
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl	549.6
C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl	612.6
CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2	358.2
CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl	570
CON=C(CC1=CN=CC=C1)C2=C(C=C(C=C2)Cl)Cl	357
CC(=O)N1C2=C(CN(C1=O)NCC3=CN=CC=C3)C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)F	360
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C	330.6
CCC1=C(C(=NC=N1)NCCOC2=C(C(=C(C=C2)CCOCC)C)C)Cl	488.4
CC(=NOC)C1=C(C(=CC=C1)OC2=NC(=CC(=N2)OC)OC)C(=O)OC	342.6
COCC1=C(C(=CC=C1)C(C2=NC(=CC(=N2)OC)OC)O)NS(=O)(=O)C(F)F	298.2
CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3	499.8
C1CC(=O)N2CCC3=CC=CC1=C32	248.4
CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	407.4
CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1	213
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)N	244.8
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl	473.4
CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	256.8
CC(C)N(C)S(=O)(=O)NC(=O)C1=CC(=C(C=C1Cl)F)N2C(=O)C=C(N(C2=O)C)C(F)(F)F	312
CCCC(=NOCC)C1=C(CC(CC1=O)CC(C)SCC)O	486.6
CCNC1=NC(=NC(=N1)Cl)NCC	258.6
C[Si](C)(C)CC(CN1C=NC=N1)(C2=CC=C(C=C2)F)O	374.4
CCNC1=NC(=NC(=N1)SC)NCC	272.4
CCC1CCCC(C(C(=O)C2=CC3C(C2CC(=O)O1)CCC4C3CC(C4)OC5C(C(C(C(O5)C)OC)OCC)OC)C)OC6CCC(C(O6)C)N(C)C	454.2
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OCC)OC)C)OC6CCC(C(O6)C)N(C)C	478.2
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	425.4
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	450.6
CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl	532.2
CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C	370.2
CC(C1=CN=C(C=C1)C(F)(F)F)S(=NC#N)(=O)C	208.8
CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC	510
C1=CC=C2C(=C1)N=C(S2)SCSC#N	333
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O	410.4
CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	397.8
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C	483
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C	491.4
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F	489
CCOP(=S)(OCC)SCSC(C)(C)C	485.4
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C	345
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C	361.8
COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl	399
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F	373.8
C1=CN=CC(=C1C(F)(F)F)C(=O)O	186
CC1=C(C(=CC=C1)C)N(CC2=C(C=CS2)OC)C(=O)CCl	376.2
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	207.6
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl	212.4
CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl	189
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2	411.6
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2	247.2
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	236.4
CC1=NC(=C(S1)C(=O)NC2=C(C=C(C=C2Br)OC(F)(F)F)Br)C(F)(F)F	384
CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl	440.4
CN(C)C1CSSSC1	179.4
CC(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)SC	265.8
CCSCCSP(=S)(OC)OC	283.8
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC	241.2
CC1=C(C=C(C=C1)NC(=O)C2=C(N=NS2)C)Cl	361.8
CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl	438
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)OC3=CC=C(C=C3)C)C	489
CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C	409.2
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C(C(Br)(Br)Br)Br)C	551.4
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl	355.2
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	363.6
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl	511.8
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2	364.2
CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	282.6
CCCCSP(=O)(SCCCC)SCCCC	550.2
COP(=O)(C(C(Cl)(Cl)Cl)O)OC	207.6
C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	196.8
CC1=C2C(=CC=C1)SC3=NN=CN23	223.2
CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F	456.6
CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2	460.2
C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl	429
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]	520.2
CC1=CC(=CC(=C1C)C)OC(=O)NC	299.4
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C	373.2
CC(C)(C)C(C(=CC1=CC=C(C=C1)Cl)N2C=NC=N2)O	352.2
CC(C(=O)NC)SCCSP(=O)(OC)OC	201
CCCN(CCC)C(=O)SCCC	447.6
CC1=CC(=CC(=C1)OC(=O)NC)C	274.8
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl	421.8
