smiles	RT
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)N=C(c1cccc(c1C)OC)O	654
CC(C)C(C(=NC(C)c1ccc(C)cc1)O)N=C(O)OC(C)C	684
CC(C)C1(C)C(=O)N=C(c2c(cc(cn2)COC)C(=O)O)N1	342
CCOC(=NCCOc1ccc(cc1)Oc1ccccc1)O	756
COc1ccc(cc1OC)C(=CC(=O)N1CCOCC1)c1ccc(cc1)Cl	648
CCc1ccc(cc1)C(=O)NN(C(=O)c1cc(C)cc(C)c1)C(C)(C)C	744
CC(Cc1ccc(cc1)C(C)(C)C)CN1CCCCC1	570
c1cc(ccc1Cl)NC(=Nc1ccc(c(c1)Cl)Cl)O	888
c1ccc(c(c1)C(=O)O)Nc1cccc(c1)C(F)(F)F	876
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(CC(=O)O3)O)C12	960
